07,14,"Indra Jaya"
08,14,"Darul Hikmah"
09,14,"Pasie Raya"
01,15,Kuala
02,15,Seunagan
03,15,"Seunagan Timur"
04,15,Beutong
05,15,"Darul Makmur"
06,15,"Suka Makmue"
07,15,"Kuala Pesisir"
08,15,"Tadu Raya"
09,15,"Tripa Makmur"
10,15,"Beutong Ateuh Banggalang"
01,16,"Manyak Payed"
02,16,Bendahara
03,16,"Karang Baru"
04,16,Seruway
05,16,"Kota Kualasinpang"
06,16,"Kejuruan Muda"
07,16,"Tamiang Hulu"
08,16,Rantau
09,16,"Banda Mulia"
10,16,"Bandar Pusaka"
11,16,Tenggulun
12,16,Sekerak
01,17,"Pintu Rime Gayo"
02,17,Permata
03,17,"Syiah Utama"
04,17,Bandar
05,17,Bukit
06,17,"Wih Pesam"
07,17,"Timang gajah"
08,17,"Bener Kelipah"
09,17,Mesidah
10,17,"Gajah Putih"
01,18,Meureudu
02,18,Ulim
03,18,"Jangka Buaya"
04,18,"Bandar Dua"
05,18,"Meurah Dua"
06,18,"Bandar Baru"
07,18,Panteraja
08,18,Trienggadeng
01,71,Baiturrahman
02,71,"Kuta Alam"
03,71,Meuraxa
04,71,"Syiah Kuala"
05,71,"Lueng Bata"
06,71,"Kuta Raja"
07,71,"Banda Raya"
08,71,"Jaya Baru"
09,71,"Ulee Kareng"
01,72,Sukakarya
02,72,Sukajaya
03,72,Sukamakmue
01,73,"Muara Dua"
02,73,"Banda Sakti"
03,73,"Blang Mangat"
04,73,"Muara Satu"
01,74,"Langsa Timur"
02,74,"Langsa Barat"
03,74,"Langsa Kota"
04,74,"Langsa Lama"
05,74,"Langsa Baro"
01,75,"Simpang Kiri"
02,75,Penanggalan
03,75,Rundeng
04,75,"Sultan Daulat"
05,75,Longkib
01,01,Barus
02,01,Sorkam
03,01,Pandan
04,01,Pinangsori
05,01,Manduamas
06,01,Kolang
07,01,"Tapian Nauli"
08,01,Sibabangun
09,01,Sosorgadong
10,01,"Sorkam Barat"
11,01,Sirandorung
12,01,"Andam Dewi"
13,01,Sitahuis
14,01,Tukka
15,01,Badiri
16,01,"Pasaribu Tobing"
17,01,"Barus Utara"
18,01,"Suka Bangun"
19,01,Lumut
20,01,Sarudik
01,02,Tarutung
02,02,"Siatas Barita"
03,02,"Adian Koting"
04,02,Sipoholon
05,02,"Pahae Julu"
06,02,"Pahae Jae"
07,02,Simangumban
08,02,"Purba Tua"
09,02,Siborong-Borong
10,02,Pagaran
11,02,Parmonangan
12,02,Sipahutar
13,02,Pangaribuan
14,02,Garoga
15,02,Muara
01,03,"Angkola Barat"
02,03,"Batang Toru"
03,03,"Angkola Timur"
04,03,Sipirok
05,03,"Saipar Dolok Hole"
06,03,"Angkola Selatan"
07,03,"Batang Angkola"
14,03,Arse
20,03,Marancar
21,03,"Sayur Matinggi"
22,03,"Aek Bilah"
29,03,"Muara Batang Toru"
30,03,"Tano Tombangan Angkola"
31,03,"Angkola Sangkunur"
32,03,"Angkola Muara Tais"
05,04,Hiliduho
06,04,Gido
10,04,Idanogawo
11,04,Bawolato
20,04,Hiliserangkai
21,04,Botomuzoi
27,04,Ulugawo
28,04,Ma'u
29,04,Somolo-molo
35,04,Sogae'adu
01,05,Bahorok
02,05,Salapian
03,05,Kuala
04,05,"Sei Bingei"
05,05,Binjai
06,05,Selesai
07,05,Stabat
08,05,Wampu
09,05,Secanggang
10,05,Hinai
11,05,"Tanjung Pura"
12,05,"Padang Tualang"
13,05,Gebang
14,05,Babalan
15,05,"Pangkalan Susu"
16,05,Besitang
17,05,"Sei Lepan"
18,05,"Berandan Barat"
19,05,"Batang Serangan"
20,05,"Sawit Seberang"
21,05,Sirapit
22,05,Kutambaru
23,05,"Pematang Jaya"
01,06,Kabanjahe
02,06,Berastagi
03,06,Barusjahe
04,06,Tigapanah
05,06,Merek
06,06,Munte
07,06,Juhar
08,06,Tigabinanga
09,06,Laubaleng
10,06,Mardingding
11,06,Payung
12,06,"Simpang Empat"
13,06,Kutabuluh
14,06,"Dolat Rayat"
15,06,Merdeka
16,06,"Naman Teran"
17,06,Tiganderket
01,07,"Gunung Meriah"
02,07,"Tanjung Morawa"
03,07,Sibolangit
04,07,Kutalimbaru
05,07,"Pancur Batu"
06,07,Namorambe
07,07,Sibiru-biru
08,07,"STM Hilir"
09,07,"Bangun Purba"
19,07,Galang
20,07,"STM Hulu"
21,07,Patumbak
22,07,"Deli Tua"
23,07,Sunggal
24,07,"Hamparan Perak"
25,07,"Labuhan Deli"
26,07,"Percut Sei Tuan"
27,07,"Batang Kuis"
28,07,"Lubuk Pakam"
31,07,"Pagar Merbau"
32,07,"Pantai Labu"
33,07,Beringin
01,08,Siantar
02,08,"Gunung Malela"
03,08,"Gunung Maligas"
04,08,Panei
05,08,"Panombeian Pane"
06,08,"Jorlang Hataran"
07,08,"Raya Kahean"
08,08,"Bosar Maligas"
09,08,Sidamanik
10,08,"Pematang Sidamanik"
11,08,"Tanah Jawa"
12,08,Hatonduhan
13,08,"Dolok Panribuan"
14,08,Purba
15,08,"Haranggaol Horison"
16,08,"Girsang Sipangan Bolon"
17,08,"Dolok Batu Nanggar"
18,08,"Huta Bayu Raja"
19,08,"Jawa Maraja Bah Jambi"
20,08,"Dolok Pardamean"
21,08,"Pematang Bandar"
22,08,"Bandar Huluan"
23,08,Bandar
24,08,"Bandar Masilam"
25,08,Silimakuta
26,08,"Dolok Silau"
27,08,"Silou Kahean"
28,08,"Tapian Dolok"
29,08,Raya
30,08,"Ujung Padang"
31,08,"Pamatang Silima Huta"
32,08,"Dolog Masagal"
08,09,Meranti
09,09,"Air Joman"
10,09,"Tanjung Balai"
11,09,"Sei Kepayang"
12,09,"Simpang Empat"
13,09,"Air Batu"
14,09,"Pulau Rakyat"
15,09,"Bandar Pulau"
16,09,"Buntu Pane"
17,09,"Bandar Pasir Mandoge"
18,09,"Aek Kuasan"
19,09,"Kota Kisaran Barat"
20,09,"Kota Kisaran Timur"
21,09,"Aek Songsongan"
22,09,Rahunig
23,09,"Sei Dadap"
24,09,"Sei Kepayang Barat"
25,09,"Sei Kepayang Timur"
26,09,"Tinggi Raja"
27,09,"Setia Janji"
28,09,"Silau Laut"
29,09,"Rawang Panca Arga"
30,09,"Pulo Bandring"
31,09,"Teluk Dalam"
32,09,"Aek Ledong"
01,10,"Rantau Utara"
02,10,"Rantau Selatan"
07,10,"Bilah Barat"
08,10,"Bilah Hilir"
09,10,"Bilah Hulu"
14,10,Pangkatan
18,10,"Panai Tengah"
19,10,"Panai Hilir"
20,10,"Panai Hulu"
01,11,Sidikalang
02,11,Sumbul
03,11,Tigalingga
04,11,"Siempat Nempu"
05,11,"Silima Pungga Pungga"
06,11,"Tanah Pinem"
07,11,"Siempat Nempu Hulu"
08,11,"Siempat Nempu Hilir"
09,11,"Pegagan Hilir"
10,11,Parbuluan
11,11,"Lae Parira"
12,11,"Gunung Sitember"
13,11,Berampu
14,11,Silahisabungan
15,11,Sitinjo
01,12,Balige
02,12,Laguboti
03,12,Silaen
04,12,Habinsaran
05,12,"Pintu Pohan Meranti"
06,12,Borbor
07,12,Porsea
08,12,Ajibata
09,12,"Lumban Julu"
10,12,Uluan
19,12,Sigumpar
20,12,"Siantar Narumonda"
21,12,Nassau
22,12,Tampahan
23,12,"Bonatua Lunasi"
24,12,Parmaksian
01,13,Panyabungan
02,13,"Panyabungan Utara"
03,13,"Panyabungan Timur"
04,13,"Panyabungan Selatan"
05,13,"Panyabungan Barat"
06,13,Siabu
07,13,"Bukit Malintang"
08,13,Kotanopan
09,13,"Lembah Sorik Marapi"
10,13,Tambangan
11,13,"Ulu Pungkut"
12,13,"Muara Sipongi"
13,13,"Batang Natal"
14,13,"Lingga Bayu"
15,13,Batahan
16,13,Natal
17,13,"Muara Batang Gadis"
18,13,"Ranto Baek"
19,13,"Huta Bargot"
20,13,"Puncak Sorik Marapi"
21,13,Pakantan
22,13,Sinunukan
23,13,"Naga Juang"
01,14,Lolomatua
02,14,Gomo
03,14,Lahusa
04,14,Hibala
05,14,"Pulau-Pulau Batu"
06,14,"Teluk Dalam"
07,14,Amandraya
08,14,Lolowau
09,14,Susua
10,14,Maniamolo
11,14,Hilimegai
12,14,Toma
13,14,Mazino
14,14,Umbunasi
15,14,Aramo
16,14,"Pulau-Pulau Batu Timur"
17,14,Mazo
18,14,Fanayama
19,14,Ulunoyo
20,14,Huruna
21,14,O'o'u
22,14,Onohazumba
23,14,Hilisalawa'ahe
24,14,Ulususua
25,14,Sidua'ori
26,14,Somambawa
27,14,Boronadu
28,14,Simuk
29,14,"Pulau-Pulau Batu Barat"
30,14,"Pulau-Pulau Batu Utara"
31,14,"Tanah Masa"
32,14,"Luahagundre Maniamolo"
33,14,Onolalu
34,14,"Ulu Idanotae"
35,14,Idanotae
01,15,"Sitelu Tali Urang Jehe"
02,15,Kerajaan
03,15,Salak
04,15,"Sitelu Tali Urang Julu"
05,15,"Pergetteng Getteng Sengkut"
06,15,Pagindar
07,15,Tinada
08,15,"Siempat Rube"
01,16,Parlilitan
02,16,Pollung
03,16,Baktiraja
04,16,Paranginan
05,16,"Lintong Nihuta"
06,16,"Dolok Sanggul"
07,16,Sijamapolang
08,16,"Onan Ganjang"
09,16,Pakkat
10,16,Tarabintang
01,17,Simanindo
02,17,"Onan Runggu"
03,17,Nainggolan
04,17,Palipi
05,17,Harian
06,17,"Sianjar Mula Mula"
07,17,"Ronggur Nihuta"
08,17,Pangururan
09,17,Sitio-tio
01,18,"Pantai Cermin"
02,18,Perbaungan
03,18,"Teluk Mengkudu"
04,18,"Sei Rampah"
05,18,"Tanjung Beringin"
06,18,"Bandar Khalipah"
07,18,"Dolok Merawan"
08,18,Sipispis
09,18,"Dolok Masihul"
10,18,Kotarih
11,18,Silinda
12,18,"Serba Jadi"
13,18,"Tebing Tinggi"
14,18,Pegajahan
15,18,"Sei Bamban"
16,18,"Tebing Syahbandar"
17,18,"Bintang Bayu"
01,19,"Medang Deras"
02,19,"Sei Suka"
03,19,"Air Putih"
04,19,"Lima Puluh"
05,19,Talawi
06,19,"Tanjung Tiram"
07,19,"Sei Balai"
08,19,"Laut Tador"
09,19,"Lima Puluh Pesisir"
10,19,"Datuk Lima Puluh"
11,19,"Datuk Tanah Datar"
12,19,"Nibung Hangus"
01,20,"Dolok Sigompulon"
02,20,Dolok
03,20,Halongonan
04,20,"Padang Bolak"
05,20,"Padang Bolak Julu"
06,20,Portibi
07,20,"Batang Onang"
08,20,Simangambat
09,20,"Hulu Sihapas"
10,20,"Padang Bolak Tenggara"
11,20,"Halongonan Timur"
12,20,"Ujung Batu"
01,21,Sosopan
02,21,"Barumun Tengah"
03,21,Huristak
04,21,"Lubuk Barumun"
05,21,"Huta Raja Tinggi"
06,21,"Ulu Barumun"
07,21,Barumun
08,21,Sosa
09,21,"Batang Lubu Sutam"
10,21,"Barumun Selatan"
11,21,"Aek Nabara Barumun"
12,21,"Sihapas Barumun"
13,21,"Barumun Baru"
14,21,"Ulu Sosa"
15,21,"Sosa Julu"
16,21,"Barumun Barat"
17,21,"Sosa Timur"
01,22,Kotapinang
02,22,"Kampung Rakyat"
03,22,Torgamba
04,22,"Sungai Kanan"
05,22,Silangkitang
01,23,"Kualuh Hulu"
02,23,"Kualuh Leidong"
03,23,"Kualuh Hilir"
04,23,"Aek Kuo"
05,23,Marbau
06,23,"Na IX - X"
07,23,"Aek Natas"
08,23,"Kualuh Selatan"
01,24,Lotu
02,24,Sawo
03,24,Tuhemberua
04,24,"Sitolu Ori"
05,24,"Namohalu Esiwa"
06,24,"Alasa Talumuzoi"
07,24,Alasa
08,24,"Tugala Oyo"
09,24,Afulu
10,24,Lahewa
11,24,"Lahewa Timur"
01,25,Lahomi
02,25,Sirombu
03,25,"Mandrehe Barat"
04,25,Moro'o
05,25,Mandrehe
06,25,"Mandrehe Utara"
07,25,"Lolofitu Moi"
08,25,"Ulu Moro'o"
01,71,"Medan Kota"
02,71,"Medan Sunggal"
03,71,"Medan Helvetia"
04,71,"Medan Denai"
05,71,"Medan Barat"
06,71,"Medan Deli"
07,71,"Medan Tuntungan"
08,71,"Medan Belawan"
09,71,"Medan Amplas"
10,71,"Medan Area"
11,71,"Medan Johor"
12,71,"Medan Marelan"
13,71,"Medan Labuhan"
14,71,"Medan Tembung"
15,71,"Medan Maimun"
16,71,"Medan Polonia"
17,71,"Medan Baru"
18,71,"Medan Perjuangan"
19,71,"Medan Petisah"
20,71,"Medan Timur"
21,71,"Medan Selayang"
01,72,"Siantar Timur"
02,72,"Siantar Barat"
03,72,"Siantar Utara"
04,72,"Siantar Selatan"
05,72,"Siantar Marihat"
06,72,"Siantar Martoba"
07,72,"Siantar Sitalasari"
08,72,"Siantar Marimbun"
01,73,"Sibolga Utara"
02,73,"Sibolga Kota"
03,73,"Sibolga Selatan"
04,73,"Sibolga Sambas"
01,74,"Tanjung Balai Selatan"
02,74,"Tanjung Balai Utara"
03,74,"Sei Tualang Raso"
04,74,"Teluk Nibung"
05,74,"Datuk Bandar"
06,74,"Datuk Bandar Timur"
01,75,"Binjai Utara"
02,75,"Binjai Kota"
03,75,"Binjai Barat"
04,75,"Binjai Timur"
05,75,"Binjai Selatan"
01,76,"Padang Hulu"
02,76,Rambutan
03,76,"Padang Hilir"
04,76,Bajenis
05,76,"Tebing Tinggi Kota"
01,77,"Padangsidimpuan Utara"
02,77,"Padangsidimpuan Selatan"
03,77,"Padangsidimpuan Batunadua"
04,77,"Padangsidimpuan Hutaimbaru"
05,77,"Padangsidimpuan Tenggara"
06,77,"Padangsidimpuan Angkola Julu"
01,78,Gunungsitoli
02,78,"Gunungsitoli Selatan"
03,78,"Gunungsitoli Utara"
04,78,"Gunungsitoli Idanoi"
05,78,"Gunungsitoli Alo'oa"
06,78,"Gunungsitoli Barat"
01,01,"Pancung Soal"
02,01,"Ranah Pesisir"
03,01,Lengayang
04,01,"Batang Kapas"
05,01,"IV Jurai"
06,01,Bayang
07,01,"Koto XI Tarusan"
08,01,Sutera
09,01,"Linggo Sari Baganti"
10,01,Lunang
11,01,"Basa Ampek Balai Tapan"
12,01,"IV Nagari Bayang Utara"
13,01,Airpura
14,01,"Ranah Ampek Hulu Tapan"
15,01,Silaut
03,02,"Pantai Cermin"
04,02,"Lembah Gumanti"
05,02,"Payung Sekaki"
06,02,"Lembang Jaya"
07,02,"Gunung Talang"
08,02,"Bukit Sundi"
09,02,"IX Koto Sungai Lasi"
10,02,Kubung
11,02,"X Koto Singkarak"
12,02,"X Koto Diatas"
13,02,"Junjung Sirih"
17,02,"Hiliran Gumanti"
18,02,"Tigo Lurah"
19,02,"Danau Kembar"
03,03,"Tanjung Gadang"
04,03,Sijunjung
05,03,"IV Nagari"
06,03,"Kamang Baru"
07,03,"Lubuak Tarok"
08,03,"Koto VII"
09,03,"Sumpur Kudus"
10,03,Kupitan
01,04,"X Koto"
02,04,Batipuh
03,04,Rambatan
04,04,"Lima Kaum"
05,04,"Tanjung Emas"
06,04,"Lintau Buo"
07,04,Sungayang
08,04,"Sungai Tarab"
09,04,Pariangan
10,04,Salimpaung
11,04,"Padang Ganting"
12,04,"Tanjuang Baru"
13,04,"Lintau Buo Utara"
14,04,"Batipuah Selatan"
01,05,"Lubuk Alung"
02,05,"Batang Anai"
03,05,"Nan Sabaris"
04,05,"2 x 11 Enam Lingkuang"
05,05,"VII Koto Sungai Sarik"
06,05,"V Koto Kampung Dalam"
07,05,"Sungai Garingging"
08,05,"Sungai Limau"
09,05,"IV Koto Aur Malintang"
10,05,"Ulakan Tapakih"
11,05,"Sintuak Toboh Gadang"
12,05,"Padang Sago"
13,05,"Batang Gasan"
14,05,"V Koto Timur"
15,05,"2 x 11 Kayu Tanam"
16,05,Patamuan
17,05,"Enam Lingkung"
01,06,"Tanjung Mutiara"
02,06,"Lubuk Basung"
03,06,"Tanjung Raya"
04,06,Matur
05,06,"IV Koto"
06,06,Banuhampu
07,06,"Ampek Angkek"
08,06,Baso
09,06,"Tilatang Kamang"
10,06,Palupuh
11,06,Pelembayan
12,06,"Sungai Pua"
13,06,"Ampek Nagari"
14,06,Candung
15,06,"Kamang Magek"
16,06,Malalak
01,07,Suliki
02,07,Guguak
03,07,Payakumbuh
04,07,Luak
05,07,Harau
06,07,"Pangkalan Koto Baru"
07,07,"Kapur IX"
08,07,"Gunuang Omeh"
09,07,"Lareh Sago Halaban"
10,07,"Situjuah Limo Nagari"
11,07,Mungka
12,07,"Bukik Barisan"
13,07,Akabiluru
04,08,Bonjol
05,08,"Lubuk Sikaping"
07,08,Panti
08,08,"Mapat Tunggul"
12,08,"Duo Koto"
13,08,"Tigo Nagari"
14,08,Rao
15,08,"Mapat Tunggul Selatan"
16,08,"Simpang Alahan Mati"
17,08,"Padang Gelugur"
18,08,"Rao Utara"
19,08,"Rao Selatan"
01,09,"Pagai Utara"
02,09,"Sipora Selatan"
03,09,"Siberut Selatan"
04,09,"Siberut Utara"
05,09,"Siberut Barat"
06,09,"Siberut Barat Daya"
07,09,"Siberut Tengah"
08,09,"Sipora Utara"
09,09,Sikakap
10,09,"Pagai Selatan"
01,10,"Koto Baru"
02,10,"Pulau Punjung"
03,10,"Sungai Rumbai"
04,10,Sitiung
05,10,"Sembilan Koto"
06,10,Timpeh
07,10,"Koto Salak"
08,10,Tiumang
09,10,"Padang Laweh"
10,10,"Asam Jujuhan"
11,10,"Koto Besar"
01,11,Sangir
02,11,"Sungai Pagu"
03,11,"Koto Parik Gadang Diateh"
04,11,"Sangir Jujuan"
05,11,"Sangir Batang Hari"
06,11,"Pauh Duo"
07,11,"Sangir Balai Janggo"
01,12,Sungaiberemas
02,12,"Lembah Melintang"
03,12,Pasaman
04,12,Talamau
05,12,Kinali
06,12,Gunungtuleh
07,12,"Ranah Batahan"
08,12,"Koto Balingka"
09,12,Sungaiaur
10,12,"Luhak Nan Duo"
11,12,"Sasak Ranah Pesisir"
01,71,"Padang Selatan"
02,71,"Padang Timur"
03,71,"Padang Barat"
04,71,"Padang Utara"
05,71,"Bungus Teluk Kabung"
06,71,"Lubuk Begalung"
07,71,"Lubuk Kilangan"
08,71,Pauh
09,71,Kuranji
10,71,Nanggalo
11,71,"Koto Tangah"
01,72,"Lubuk Sikarah"
02,72,"Tanjung Harapan"
01,73,"Lembah Segar"
02,73,Barangin
03,73,Silungkang
04,73,Talawi
01,74,"Padang Panjang Timur"
02,74,"Padang Panjang Barat"
01,75,"Guguak Panjang"
02,75,"Mandiangin K. Selayan"
03,75,"Aur Birugo Tigo Baleh"
01,76,"Payakumbuh Barat"
02,76,"Payakumbuh Utara"
03,76,"Payakumbuh Timur"
04,76,"Lamposi Tigo Nagori"
05,76,"Payakumbuh Selatan"
01,77,"Pariaman Tengah"
02,77,"Pariaman Utara"
03,77,"Pariaman Selatan"
04,77,"Pariaman Timur"
01,01,"Bangkinang Kota"
02,01,Kampar
03,01,Tambang
04,01,"XIII Koto Kampar"
05,01,Kuok
06,01,"Siak Hulu"
07,01,"Kampar Kiri"
08,01,"Kampar Kiri Hilir"
09,01,"Kampar Kiri Hulu"
10,01,Tapung
11,01,"Tapung Hilir"
12,01,"Tapung Hulu"
13,01,Salo
14,01,"Rumbio Jaya"
15,01,Bangkinang
16,01,"Perhentian Raja"
17,01,Kampa
18,01,"Kampar Utara"
19,01,"Kampar Kiri Tengah"
20,01,"Gunung Sahilan"
21,01,"Koto Kampar Hulu"
01,02,Rengat
02,02,"Rengat Barat"
03,02,Kelayang
04,02,"Pasir Penyu"
05,02,Peranap
06,02,Siberida
07,02,"Batang Cenaku"
08,02,"Batang Gangsal"
09,02,Lirik
10,02,"Kuala Cenaku"
11,02,"Sungai Lala"
12,02,"Lubuk Batu Jaya"
13,02,"Rakit Kulim"
14,02,"Batang Peranap"
01,03,Bengkalis
02,03,Bantan
03,03,"Bukit Batu"
09,03,Mandau
10,03,Rupat
11,03,"Rupat Utara"
12,03,"Siak Kecil"
13,03,Pinggir
14,03,"Bandar Laksamana"
15,03,"Talang Muandau"
16,03,"Bathin Solapan"
01,04,Reteh
02,04,Enok
03,04,"Kuala Indragiri"
04,04,Tembilahan
05,04,Tempuling
06,04,"Gaung Anak Serka"
07,04,Mandah
08,04,Kateman
09,04,Keritang
10,04,"Tanah Merah"
11,04,"Batang Tuaka"
12,04,Gaung
13,04,"Tembilahan Hulu"
14,04,Kemuning
15,04,Pelangiran
16,04,"Teluk Belengkong"
17,04,"Pulau Burung"
18,04,Concong
19,04,Kempas
20,04,"Sungai Batang"
01,05,Ukui
02,05,"Pangkalan Kerinci"
03,05,"Pangkalan Kuras"
04,05,"Pangkalan Lesung"
05,05,Langgam
06,05,Pelalawan
07,05,Kerumutan
08,05,Bunut
09,05,"Teluk Meranti"
10,05,"Kuala Kampar"
11,05,"Bandar Sei Kijang"
12,05,"Bandar Petalangan"
01,06,"Ujung Batu"
02,06,"Rokan IV Koto"
03,06,Rambah
04,06,Tambusai
05,06,Kepenuhan
06,06,"Kunto Darussalam"
07,06,"Rambah Samo"
08,06,"Rambah Hilir"
09,06,"Tambusai Utara"
10,06,"Bangun Purba"
11,06,Tandun
12,06,Kabun
13,06,"Bonai Darussalam"
14,06,"Pagaran Tapah Darussalam"
15,06,"Kepenuhan Hulu"
16,06,"Pendalian IV Koto"
01,07,Kubu
02,07,Bangko
03,07,"Tanah Putih"
04,07,"Rimba Melintang"
05,07,"Bagan Sinembah"
06,07,"Pasir Limau Kapas"
07,07,Sinaboi
08,07,Pujud
09,07,"Tanah Putih Tanjung Melawan"
10,07,"Bangko Pusako"
11,07,"Simpang Kanan"
12,07,"Batu Hampar"
13,07,"Rantau Kopar"
14,07,Pekaitan
15,07,"Kubu Babussalam"
16,07,"Tanjung Medan"
17,07,"Bagan Sinembah Raya"
18,07,"Balai Jaya"
01,08,Siak
02,08,"Sungai Apit"
03,08,Minas
04,08,Tualang
05,08,"Sungai Mandau"
06,08,Dayun
07,08,"Kerinci Kanan"
08,08,"Bunga Raya"
09,08,"Koto Gasib"
10,08,Kandis
11,08,"Lubuk Dalam"
12,08,"Sabak Auh"
13,08,Mempura
14,08,Pusako
01,09,"Kuantan Mudik"
02,09,"Kuantan Tengah"
03,09,Singingi
04,09,"Kuantan Hilir"
